Genome_ID,Best_Hit_ARO,Contig,Start,Stop,Plasmid,Location_Type,Resistance Phenotype Gentamicin
573.66239,dfrA27,573.66239_2,1033,1506,IncFIA(HI1),Plasmid,1
573.66239,KPC-2,573.66239_2,989,1870,IncFIA(HI1),Plasmid,1
573.66239,aadA,573.66239_2,136,924,IncFIA(HI1),Plasmid,1
573.66259,catA1,573.66259_3,3442,4101,IncFIB(K),Plasmid,1
573.66259,APH(6)-Id,573.66259_3,1187,2023,IncFIA(HI1),Plasmid,1
573.66259,APH(3'')-Ib,573.66259_4,2023,2826,IncFIA(HI1),Plasmid,1
573.66259,tet(D),573.66259_2,701,1885,IncFIA(HI1),Plasmid,1
573.66259,Mrx,573.66259_2,972,2210,IncFIA(HI1),Plasmid,1
573.66259,aadA,573.66259_3,1083,1871,IncFIA(HI1),Plasmid,1
573.66377,BRP(MBL),573.66377_7,6331,6696,IncFIB(K),Plasmid,1
573.66377,NDM-1,573.66377_8,6700,7512,IncFIB(K),Plasmid,1
573.66377,arr-3,573.66377_2,163,615,IncN,Plasmid,1
573.66377,dfrA27,573.66377_3,748,1221,IncFII,Plasmid,1
573.66377,QnrB1,573.66377_2,821,1465,IncFII,Plasmid,1
573.66377,FosA3,573.66377_1,323,739,IncN,Plasmid,1
573.66377,aadA,573.66377_2,136,924,IncN,Plasmid,1
573.66377,dfrA14,573.66377_1,2,490,IncN,Plasmid,1
573.66377,AAC(6')-Ib10,573.66377_1,3,521,IncN,Plasmid,1
574.102,CTX-M-15,574.102_3,3307,4182,IncFIB(K),Plasmid,0
574.102,APH(3'')-Ib,574.102_3,3780,4583,IncFIB(K),Plasmid,0
574.102,APH(6)-Id,574.102_4,4583,5419,IncFIB(K),Plasmid,0
72407.2432,dfrA14,72407.2432_3,1652,2125,IncFII(K),Plasmid,0
573.66473,QnrS1,573.66473_27,22616,23272,IncN,Plasmid,1
573.66473,AAC(3)-IId,573.66473_2,707,1567,IncFIA(HI1),Plasmid,1
72407.2657,marA,72407.2657_5,3229,3603,IncHI1B,Plasmid,0
72407.2657,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2657_6,3624,4058,IncHI1B,Plasmid,0
72407.271,qacEdelta1,72407.271_3,1139,1486,IncFII(K),Plasmid,1
72407.2388,tet(A),72407.2388_3,2589,3788,IncFIB(K),Plasmid,1
72407.2388,TEM-1,72407.2388_6,3659,4519,IncFIB(K),Plasmid,1
574.93,Escherichia coli mdfA,574.93_4,4916,6148,IncFII,Plasmid,0
72407.262,baeR,72407.262_54,60557,61279,IncFII(Yp),Plasmid,0
72407.2285,adeF,72407.2285_2,841,3951,IncFIB(K),Plasmid,1
72407.2285,TEM-1,72407.2285_6,3659,4519,IncFIB(K),Plasmid,1
72407.2285,CTX-M-15,72407.2285_3,2638,3513,IncFIB(K),Plasmid,1
72407.2386,APH(6)-Id,72407.2386_3,1595,2431,IncHI1B,Plasmid,0
72407.2386,tet(D),72407.2386_2,701,1885,IncHI1B,Plasmid,0
72407.2386,dfrA5,72407.2386_2,1368,1826,IncHI1B,Plasmid,0
72407.2386,qacEdelta1,72407.2386_3,2010,2330,IncHI1B,Plasmid,0
72407.2186,leuO,72407.2186_1,730,1680,IncFII(K),Plasmid,1
72407.2186,dfrA14,72407.2186_3,1652,2125,IncFII(K),Plasmid,1
72407.2186,OXA-1,72407.2186_2,777,1607,IncFII(K),Plasmid,1
72407.2862,APH(6)-Id,72407.2862_4,2102,2938,IncFII(K),Plasmid,0
573.66356,tet(A),573.66356_3,1449,2648,IncFIA(HI1),Plasmid,1
573.66356,QnrB2,573.66356_4,3723,4367,IncFIB(K),Plasmid,1
573.66356,mphA,573.66356_1,70,975,IncFIA(HI1),Plasmid,1
573.66356,dfrA27,573.66356_1,70,543,IncFIA(HI1),Plasmid,1
573.66356,rmtB,573.66356_1,91,846,IncFIA(HI1),Plasmid,1
573.66356,aadA16,573.66356_2,260,1093,IncFIA(HI1),Plasmid,1
573.66356,sul1,573.66356_1,25,864,FIA(pBK30683),Plasmid,1
573.66356,CTX-M-27,573.66356_1,6,881,FIA(pBK30683),Plasmid,1
72407.2316,qacL,72407.2316_3,1691,2023,IncFIB(K),Plasmid,0
72407.2316,AAC(6')-IIc,72407.2316_5,2268,2849,IncFIB(K),Plasmid,0
72407.2316,IMP-1,72407.2316_6,2999,3739,IncFII(K),Plasmid,0
574.96,TEM-1,574.96_7,4274,5134,IncFIB(K),Plasmid,1
574.96,AAC(3)-IIe,574.96_4,1697,2557,IncFII(K),Plasmid,1
574.96,OXA-1,574.96_2,777,1607,IncFII(K),Plasmid,1
72407.2477,eptB,72407.2477_2,1765,3438,IncFIB(K),Plasmid,0
72407.2622,adeF,72407.2622_2,1161,4271,IncFIB(K),Plasmid,0
72407.2622,CTX-M-15,72407.2622_3,3222,4097,IncFIB(K),Plasmid,0
72407.2724,Klebsiella pneumoniae OmpK37,72407.2724_1,68,1222,Col440II,Plasmid,0
573.66027,tet(D),573.66027_2,701,1885,IncHI1B,Plasmid,1
573.66027,AAC(3)-IId,573.66027_2,1083,1943,IncFIA(HI1),Plasmid,1
573.66027,dfrA1,573.66027_1,356,829,IncHI1B,Plasmid,1
573.66027,QnrB6,573.66027_2,157,837,IncHI1B,Plasmid,1
573.66027,AAC(6')-Ib10,573.66027_1,1,588,IncHI1B,Plasmid,1
573.66027,arr-3,573.66027_2,685,1137,IncHI1B,Plasmid,1
573.66027,catII from Escherichia coli K-12,573.66027_2,667,1308,IncHI1B,Plasmid,1
573.66027,sul1,573.66027_1,25,864,IncHI1B,Plasmid,1
573.66027,qacEdelta1,573.66027_2,858,1205,IncHI1B,Plasmid,1
573.66027,aadA16,573.66027_1,1,834,IncHI1B,Plasmid,1
72407.2612,leuO,72407.2612_135,152187,153137,IncHI1B,Plasmid,0
573.66559,sul1,573.66559_2,271,1110,IncR,Plasmid,0
72407.2172,mphA,72407.2172_1,70,975,IncQ1,Plasmid,1
72407.2172,AAC(3)-IId,72407.2172_2,306,1166,IncQ1,Plasmid,1
72407.2172,APH(3')-Ia,72407.2172_1,138,953,IncQ1,Plasmid,1
72407.2519,dfrA12,72407.2519_1,416,916,IncN,Plasmid,0
573.66263,dfrA27,573.66263_1,16,489,IncN,Plasmid,0
573.66263,qacEdelta1,573.66263_1,39,386,IncN,Plasmid,0
573.66263,sul1,573.66263_2,380,1219,IncN,Plasmid,0
573.66263,dfrA12,573.66263_1,416,916,IncN,Plasmid,0
573.66263,catB3,573.66263_1,47,679,IncN,Plasmid,0
573.66263,arr-3,573.66263_1,118,606,IncN,Plasmid,0
573.66401,AAC(3)-IId,573.66401_2,702,1562,IncFIA(HI1),Plasmid,1
573.66401,dfrA27,573.66401_1,70,543,IncFIA(HI1),Plasmid,1
573.66401,arr-3,573.66401_2,676,1128,IncFIA(HI1),Plasmid,1
72407.2188,dfrA14,72407.2188_3,1652,2125,IncFII(K),Plasmid,1
573.66303,adeF,573.66303_2,980,4090,IncFIB(K),Plasmid,0
573.66303,KPC-2,573.66303_4,4182,5063,IncFIB(K),Plasmid,0
573.66303,QnrB6,573.66303_2,157,837,IncFIA(HI1),Plasmid,0
573.66303,tet(D),573.66303_2,701,1885,IncFII(K),Plasmid,0
573.66303,dfrA27,573.66303_1,70,543,Col440I,Plasmid,0
573.66303,arr-3,573.66303_2,676,1128,IncN,Plasmid,0
573.66303,AAC(6')-Ib10,573.66303_3,1225,1812,IncN,Plasmid,0
573.66303,qacEdelta1,573.66303_1,39,386,Col440I,Plasmid,0
573.66303,sul1,573.66303_2,380,1219,IncN,Plasmid,0
573.66303,aadA16,573.66303_1,79,912,Col440I,Plasmid,0
573.65931,oqxA,573.65931_12,11128,12303,FII(pBK30683),Plasmid,0
573.65931,oqxB,573.65931_13,12327,15479,FII(pBK30683),Plasmid,0
573.65931,qacL,573.65931_3,1691,2023,IncFIB(K),Plasmid,0
573.65931,AAC(6')-IIc,573.65931_5,2268,2849,IncFIB(K),Plasmid,0
573.65931,eptB,573.65931_2,2043,3716,IncFIB(K),Plasmid,0
574.104,adeF,574.104_2,1157,4267,IncHI1B,Plasmid,1
574.104,marA,574.104_4,928,1302,IncHI1B,Plasmid,1
574.104,TEM-1,574.104_3,996,1856,IncHI1B,Plasmid,1
574.104,AAC(3)-IId,574.104_2,1076,1936,IncHI1B,Plasmid,1
574.104,CTX-M-27,574.104_1,54,929,IncHI1B,Plasmid,1
574.104,aadA5,574.104_1,57,845,IncHI1B,Plasmid,1
574.104,QnrB6,574.104_2,1233,1913,IncHI1B,Plasmid,1
574.104,arr-3,574.104_2,685,1137,IncHI1B,Plasmid,1
574.104,dfrA27,574.104_3,1270,1743,IncHI1B,Plasmid,1
574.104,sul1,574.104_1,25,864,IncHI1B,Plasmid,1
574.104,qacEdelta1,574.104_2,858,1205,IncHI1B,Plasmid,1
574.104,aadA16,574.104_1,6,839,IncHI1B,Plasmid,1
574.104,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,574.104_3,473,907,IncHI1B,Plasmid,1
573.56205,oqxA,573.56205_33,30708,31883,IncX3,Plasmid,0
573.56205,QnrS1,573.56205_3,1104,1760,Col440II,Plasmid,0
573.56205,catA1,573.56205_1,428,1087,Col440II,Plasmid,0
573.66237,mphA,573.66237_1,70,975,Col440I,Plasmid,0
72407.2525,aadA3,72407.2525_1,1,798,IncN,Plasmid,1
72407.2525,sul2,72407.2525_4,3239,4054,IncFIB(pQil),Plasmid,1
72407.2525,APH(3'')-Ib,72407.2525_5,4115,4918,IncFIB(K),Plasmid,1
72407.2525,APH(6)-Id,72407.2525_6,4918,5754,IncFIB(K),Plasmid,1
72407.2525,QnrB1,72407.2525_2,821,1465,IncN,Plasmid,1
72407.2525,CTX-M-2,72407.2525_5,2287,3162,IncFIB(pQil),Plasmid,1
72407.2525,tet(A),72407.2525_2,673,1872,IncN,Plasmid,1
72407.2525,OXA-1,72407.2525_2,580,1410,IncN,Plasmid,1
72407.2525,dfrA14,72407.2525_1,2,490,IncN,Plasmid,1
573.66535,NDM-4,573.66535_1,227,1039,Col440II,Plasmid,0
573.66535,CTX-M-15,573.66535_1,140,1015,Col440II,Plasmid,0
72407.266,Klebsiella pneumoniae KpnE,72407.266_5,4515,4877,IncFIB(K),Plasmid,0
72407.266,AAC(3)-IVa,72407.266_2,141,944,IncN,Plasmid,0
573.66383,QnrS1,573.66383_3,1028,1684,IncFII(K),Plasmid,0
573.66383,TEM-1,573.66383_3,1571,2431,IncFII(K),Plasmid,0
573.66364,BRP(MBL),573.66364_7,6331,6696,IncFIB(K),Plasmid,1
573.66364,NDM-1,573.66364_8,6700,7512,IncFIB(K),Plasmid,1
573.66364,sul1,573.66364_3,951,1790,IncFII,Plasmid,1
573.66364,QnrB1,573.66364_2,821,1465,IncFII,Plasmid,1
573.66364,tet(C),573.66364_1,1,1038,IncN,Plasmid,1
573.66364,aadA,573.66364_2,136,924,IncN,Plasmid,1
573.66364,AAC(6')-Ib10,573.66364_1,3,521,IncN,Plasmid,1
573.66373,NDM-1,573.66373_9,6693,7505,IncFIA(HI1),Plasmid,1
573.65923,Shigella flexneri acrA,573.65923_2,3231,4424,IncFIB(K),Plasmid,0
573.65923,sul1,573.65923_33,22359,23198,IncFII,Plasmid,0
573.65923,TEM-1,573.65923_5,3203,4063,IncFIB(K),Plasmid,0
573.66094,AAC(6')-Ib10,573.66094_1,3,617,IncN,Plasmid,0
72407.2443,Klebsiella pneumoniae KpnH,72407.2443_9,6857,8395,IncR,Plasmid,0
72407.2443,Klebsiella pneumoniae KpnG,72407.2443_10,8411,9583,IncR,Plasmid,0
72407.2281,sul1,72407.2281_2,318,1157,IncQ1,Plasmid,0
72407.2281,QnrB4,72407.2281_12,7994,8641,IncFIB(K),Plasmid,0
72407.2281,APH(3'')-Ib,72407.2281_1,1,780,IncQ1,Plasmid,0
72407.2281,catII from Escherichia coli K-12,72407.2281_1,92,733,IncQ1,Plasmid,0
72407.2281,APH(3')-Ia,72407.2281_1,138,953,IncQ1,Plasmid,0
72407.2745,oqxB,72407.2745_2,372,3524,IncFIB(pQil),Plasmid,0
72407.2745,oqxA,72407.2745_3,3548,4723,IncFIB(pQil),Plasmid,0
72407.2745,baeR,72407.2745_1,160,882,IncN,Plasmid,0
573.66484,adeF,573.66484_2,1156,4266,IncFIA(HI1),Plasmid,0
573.66484,BRP(MBL),573.66484_8,6324,6689,IncR,Plasmid,0
573.66484,tet(D),573.66484_3,1635,2819,ColRNAI,Plasmid,0
573.66484,Mrx,573.66484_2,1023,2261,IncFIA(HI1),Plasmid,0
72407.2452,AAC(3)-IIe,72407.2452_1,44,904,IncN,Plasmid,1
573.66429,QnrS1,573.66429_3,1028,1684,Col(BS512),Plasmid,0
573.66429,TEM-1,573.66429_3,947,1807,Col(BS512),Plasmid,0
72407.2217,TEM-1,72407.2217_2,524,1384,IncQ1,Plasmid,0
573.66222,mphA,573.66222_1,70,975,Col440I,Plasmid,0
72407.2589,adeF,72407.2589_2,1161,4271,IncFIB(K),Plasmid,1
72407.2589,TEM-1,72407.2589_7,4274,5134,IncFIB(K),Plasmid,1
72407.2528,tet(A),72407.2528_3,2589,3788,Col440II,Plasmid,1
573.65988,APH(3'')-Ib,573.65988_6,4115,4918,IncFIB(K),Plasmid,1
573.65988,APH(6)-Id,573.65988_7,4918,5754,IncFIB(K),Plasmid,1
72407.2429,QnrS1,72407.2429_5,3891,4547,IncFIB(K),Plasmid,1
72407.2609,tet(A),72407.2609_7,4541,5740,IncFIB(K),Plasmid,0
72407.2608,Shigella flexneri acrA,72407.2608_101,86833,88026,IncHI1B,Plasmid,0
72407.2608,acrB,72407.2608_102,88049,91195,IncHI1B,Plasmid,0
574.77,APH(6)-Id,574.77_2,2619,3455,IncL/M(pMU407),Plasmid,0
573.66306,KPC-2,573.66306_4,4182,5063,IncFIB(K),Plasmid,0
573.66306,tet(D),573.66306_2,699,1883,IncFII(K),Plasmid,0
573.66306,qacEdelta1,573.66306_1,39,386,IncN,Plasmid,0
573.66306,sul1,573.66306_2,380,1219,IncN,Plasmid,0
573.66562,mphA,573.66562_1,70,975,Col(BS512),Plasmid,1
573.66562,AAC(3)-IId,573.66562_4,2631,3491,IncHI1B,Plasmid,1
573.66562,dfrA27,573.66562_1,75,548,Col(BS512),Plasmid,1
573.66562,dfrA17,573.66562_1,3,491,Col440I,Plasmid,1
573.66562,catA1,573.66562_1,2,655,Col440I,Plasmid,1
573.66562,sul1,573.66562_1,25,864,Col440I,Plasmid,1
573.66562,aadA16,573.66562_1,1,834,Col440I,Plasmid,1
72407.238,LptD,72407.238_7,4473,6821,IncFIB(K),Plasmid,0
72407.238,OmpA,72407.238_5,4123,5193,IncFIB(K),Plasmid,0
72407.238,SHV-12,72407.238_1,74,934,FII(pBK30683),Plasmid,0
72407.238,sul1,72407.238_3,692,1531,IncX3,Plasmid,0
72407.238,sul2,72407.238_2,457,1272,IncX3,Plasmid,0
72407.238,APH(3'')-Ib,72407.238_3,1333,2136,IncX3,Plasmid,0
72407.238,catA1,72407.238_2,561,1220,IncX3,Plasmid,0
72407.238,OXA-9,72407.238_1,232,1071,FII(pBK30683),Plasmid,0
72407.238,dfrA12,72407.238_1,39,536,IncFII(S),Plasmid,0
72407.238,APH(3')-Ia,72407.238_1,171,986,FII(pBK30683),Plasmid,0
72407.238,AAC(6')-Ib9,72407.238_1,15,620,FII(pBK30683),Plasmid,0
72407.2554,tet(A),72407.2554_7,4541,5740,IncFIB(K),Plasmid,1
72407.2554,QnrS1,72407.2554_6,3891,4547,IncFIB(K),Plasmid,1
573.66548,KPC-2,573.66548_4,4564,5445,IncFIB(K),Plasmid,0
573.66548,dfrA12,573.66548_1,416,916,IncN,Plasmid,0
72407.2461,QnrS1,72407.2461_7,5778,6434,IncFIB(K),Plasmid,0
72407.2491,dfrA14,72407.2491_3,1177,1659,Col440I,Plasmid,1
72407.2606,qacEdelta1,72407.2606_5,3726,4073,IncN,Plasmid,0
72407.2606,sul1,72407.2606_6,4067,4906,IncN,Plasmid,0
574.116,Klebsiella pneumoniae KpnH,574.116_2,676,2214,IncFII(K),Plasmid,0
574.116,QnrB1,574.116_2,683,1327,IncFII(K),Plasmid,0
72407.2818,baeR,72407.2818_23,33164,33886,IncHI1B,Plasmid,0
573.65934,adeF,573.65934_2,1157,4267,IncFIA(HI1),Plasmid,1
573.65934,CTX-M-27,573.65934_1,232,1107,IncFIA(HI1),Plasmid,1
573.65934,mphA,573.65934_1,70,975,IncFIA(HI1),Plasmid,1
573.65934,Mrx,573.65934_2,972,2210,IncFIA(HI1),Plasmid,1
573.65934,AAC(3)-IId,573.65934_1,36,896,IncFIA(HI1),Plasmid,1
573.66328,sul2,573.66328_2,824,1639,IncFII(K),Plasmid,1
573.66328,APH(3'')-Ib,573.66328_3,1700,2503,IncFII(K),Plasmid,1
573.66328,dfrA14,573.66328_6,4603,5076,IncFIB(K),Plasmid,1
573.66328,AAC(3)-IIe,573.66328_4,1697,2557,IncFII(K),Plasmid,1
573.66328,OXA-1,573.66328_2,777,1607,IncFII(K),Plasmid,1
72407.2613,oqxA,72407.2613_6,3528,4703,IncFIB(K),Plasmid,1
72407.2613,acrB,72407.2613_2,704,3850,IncFIB(K),Plasmid,1
72407.2613,OmpA,72407.2613_5,3518,4588,IncFIB(K),Plasmid,1
72407.2613,AAC(3)-IIe,72407.2613_4,1697,2557,IncFII(K),Plasmid,1
72407.2613,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2613_6,3684,4118,IncFIB(K),Plasmid,1
72407.2202,tet(A),72407.2202_3,2589,3788,IncFIB(K),Plasmid,0
574.108,qacEdelta1,574.108_3,1600,1947,IncFII(K),Plasmid,1
573.66295,adeF,573.66295_2,1157,4267,IncN,Plasmid,1
573.66295,BRP(MBL),573.66295_8,6331,6696,IncR,Plasmid,1
573.66295,KPC-2,573.66295_1,151,1032,IncN,Plasmid,1
573.66295,sul2,573.66295_2,411,1226,IncN,Plasmid,1
573.66295,APH(3'')-Ib,573.66295_3,1287,2090,IncN,Plasmid,1
573.66295,mphA,573.66295_1,70,975,IncN,Plasmid,1
573.66295,Mrx,573.66295_2,972,2210,IncN,Plasmid,1
573.66295,aadA16,573.66295_1,1,834,IncFIA(HI1),Plasmid,1
573.66295,qacEdelta1,573.66295_2,951,1298,IncN,Plasmid,1
573.66295,sul1,573.66295_3,1292,2131,IncN,Plasmid,1
573.66295,arr-3,573.66295_2,685,1137,IncN,Plasmid,1
573.66295,dfrA27,573.66295_3,1270,1743,IncN,Plasmid,1
72407.2198,Klebsiella pneumoniae KpnF,72407.2198_12,11646,11975,IncFIB(K),Plasmid,0
72407.2198,QnrB7,72407.2198_2,191,835,Col440II,Plasmid,0
573.66539,QnrS1,573.66539_27,22616,23272,IncN,Plasmid,1
573.66539,sul1,573.66539_6,3277,4116,IncFIB(K),Plasmid,1
573.66539,TEM-1,573.66539_6,3659,4519,IncFIB(K),Plasmid,1
573.66539,catA1,573.66539_3,3442,4101,IncFIB(K),Plasmid,1
573.66539,mphA,573.66539_1,70,975,IncFIA(HI1),Plasmid,1
573.66539,Mrx,573.66539_2,972,2210,IncFIA(HI1),Plasmid,1
72407.2871,dfrA17,72407.2871_1,1,492,IncN,Plasmid,0
72407.2871,aadA5,72407.2871_2,623,1411,ColRNAI,Plasmid,0
72407.2871,tet(D),72407.2871_2,701,1885,IncN,Plasmid,0
72407.2871,AAC(6')-Ib10,72407.2871_1,3,617,IncN,Plasmid,0
72407.2871,dfrA14,72407.2871_1,2,490,IncN,Plasmid,0
573.50584,eptB,573.50584_4,2919,4592,IncFIA(HI1),Plasmid,1
573.66289,adeF,573.66289_2,1157,4267,IncN,Plasmid,1
573.66289,AAC(6')-Ib10,573.66289_9,5432,6067,IncR,Plasmid,1
573.66289,sul2,573.66289_2,423,1238,IncN,Plasmid,1
573.66289,APH(3'')-Ib,573.66289_3,1299,2102,IncN,Plasmid,1
573.66289,mphA,573.66289_1,69,974,IncN,Plasmid,1
573.66289,Mrx,573.66289_2,971,2209,IncN,Plasmid,1
573.66289,AAC(3)-IId,573.66289_2,707,1567,IncFIA(HI1),Plasmid,1
573.65922,TEM-1,573.65922_6,3659,4519,IncFIB(K),Plasmid,1
573.66296,adeF,573.66296_2,980,4090,IncFIA(HI1),Plasmid,0
573.66296,KPC-2,573.66296_2,989,1870,IncFIA(HI1),Plasmid,0
573.66296,dfrA27,573.66296_1,70,543,IncN,Plasmid,0
573.66296,arr-3,573.66296_2,676,1128,IncN,Plasmid,0
573.66296,qacEdelta1,573.66296_1,39,386,IncN,Plasmid,0
573.66296,sul1,573.66296_2,380,1219,IncN,Plasmid,0
573.66296,aadA16,573.66296_1,79,912,IncFIA(HI1),Plasmid,0
573.66526,sul2,573.66526_7,5442,6257,IncR,Plasmid,0
573.66526,tet(D),573.66526_2,701,1885,IncFIA(HI1),Plasmid,0
72407.2563,QnrS1,72407.2563_2,749,1405,IncFIA(HI1),Plasmid,1
72407.2563,SHV-1,72407.2563_3,1537,2397,IncFIB(K),Plasmid,1
72407.2563,dfrA14,72407.2563_1,2,490,IncFIA(HI1),Plasmid,1
72407.2253,acrD,72407.2253_2,1036,4149,IncFIB(K),Plasmid,0
72407.2291,floR,72407.2291_7,3143,4357,IncFII(K),Plasmid,1
72407.2291,CTX-M-3,72407.2291_5,3013,3888,IncQ1,Plasmid,1
72407.2291,QnrB2,72407.2291_4,3718,4362,IncQ1,Plasmid,1
573.66556,oqxB,573.66556_26,17676,20828,IncN,Plasmid,0
573.66556,sul1,573.66556_1,25,864,ColRNAI,Plasmid,0
573.66556,dfrA12,573.66556_1,416,916,IncN,Plasmid,0
573.66556,aadA16,573.66556_1,12,845,ColRNAI,Plasmid,0
573.66556,aadA2,573.66556_1,2,784,ColRNAI,Plasmid,0
573.66556,catB3,573.66556_1,47,679,ColRNAI,Plasmid,0
573.66556,AAC(6')-Ib10,573.66556_1,59,646,ColRNAI,Plasmid,0
573.66556,arr-3,573.66556_1,3,491,ColRNAI,Plasmid,0
573.66556,dfrA27,573.66556_1,16,489,ColRNAI,Plasmid,0
573.66488,adeF,573.66488_2,1157,4267,IncFIB(K),Plasmid,1
573.66488,dfrA27,573.66488_7,4065,4538,IncFIB(K),Plasmid,1
573.66488,sul2,573.66488_5,3316,4131,IncFIB(K),Plasmid,1
573.66488,catA1,573.66488_3,3442,4101,IncFIB(K),Plasmid,1
573.66488,tet(D),573.66488_2,699,1883,IncFIA(HI1),Plasmid,1
573.66488,Mrx,573.66488_2,1023,2261,ColRNAI,Plasmid,1
573.66488,AAC(3)-IId,573.66488_2,707,1567,IncFIA(HI1),Plasmid,1
573.66488,KPC-2,573.66488_1,151,1032,ColRNAI,Plasmid,1
72407.2503,sul1,72407.2503_26,19090,19929,IncFIB(K),Plasmid,1
72407.2503,qacEdelta1,72407.2503_27,19923,20270,IncFIB(K),Plasmid,1
573.66443,adeF,573.66443_2,1157,4267,IncFIA(HI1),Plasmid,1
573.66443,KPC-2,573.66443_1,151,1032,IncFIA(HI1),Plasmid,1
573.66443,Mrx,573.66443_2,1023,2261,IncFIA(HI1),Plasmid,1
573.66443,sul1,573.66443_3,951,1790,IncFIA(HI1),Plasmid,1
573.66275,QnrB4,573.66275_7,4165,4812,IncFIB(K),Plasmid,0
573.66275,KPC-2,573.66275_4,4564,5445,IncFIB(K),Plasmid,0
573.66385,rmtB,573.66385_2,646,1401,Col440II,Plasmid,0
573.66385,AAC(6')-Ib10,573.66385_1,2,646,Col440II,Plasmid,0
573.66385,OXA-1,573.66385_2,777,1607,Col440II,Plasmid,0
573.66487,OXA-181,573.66487_3,4063,4860,IncX3,Plasmid,0
573.66469,Mrx,573.66469_2,972,2210,IncN,Plasmid,1
573.66469,KPC-2,573.66469_2,989,1870,IncN,Plasmid,1
72407.2419,tet(A),72407.2419_3,1685,2959,IncFII(K),Plasmid,0
72407.2419,dfrA14,72407.2419_3,1652,2125,IncFII(K),Plasmid,0
72407.2372,cmlA5,72407.2372_36,28266,29525,IncA/C2,Plasmid,0
72407.2372,eptB,72407.2372_2,1876,3549,IncFII(K),Plasmid,0
573.67371,PmrF,573.67371_22,21437,22420,IncN,Plasmid,
72407.2362,leuO,72407.2362_1,250,1200,IncQ1,Plasmid,0
72407.2362,CTX-M-15,72407.2362_1,49,924,IncQ1,Plasmid,0
573.66472,adeF,573.66472_2,1156,4266,IncN,Plasmid,1
573.66472,sul2,573.66472_2,411,1226,IncN,Plasmid,1
573.66472,APH(3'')-Ib,573.66472_3,1287,2090,IncN,Plasmid,1
573.66472,qacEdelta1,573.66472_2,951,1298,IncN,Plasmid,1
573.66472,sul1,573.66472_3,1292,2131,IncN,Plasmid,1
573.66472,AAC(3)-IId,573.66472_2,707,1567,IncN,Plasmid,1
573.66472,arr-3,573.66472_2,676,1128,IncN,Plasmid,1
573.66472,AAC(6')-Ib10,573.66472_3,1225,1812,IncN,Plasmid,1
72407.2852,adeF,72407.2852_2,1160,4270,IncFIB(K),Plasmid,0
72407.2852,sul2,72407.2852_6,4286,5101,IncFIB(K),Plasmid,0
573.65943,APH(6)-Id,573.65943_3,423,1259,IncFIB(Mar),Plasmid,0
573.65943,mdtC,573.65943_3,4224,7301,IncFIB(K),Plasmid,0
573.65943,AAC(6')-Ib10,573.65943_1,3,617,IncFIB(Mar),Plasmid,0
573.65943,SHV-12,573.65943_2,351,1211,IncFIB(Mar),Plasmid,0
72407.2854,CTX-M-15,72407.2854_3,3222,4097,IncFIB(K),Plasmid,0
573.66522,QnrS1,573.66522_6,3596,4252,IncFIB(K),Plasmid,1
573.66522,Klebsiella pneumoniae KpnG,573.66522_4,1863,3035,Col440I,Plasmid,1
573.66522,Klebsiella pneumoniae KpnH,573.66522_5,3051,4589,Col440I,Plasmid,1
573.66522,TEM-1,573.66522_8,3415,4275,IncFIB(K),Plasmid,1
573.66522,tet(A),573.66522_2,871,2070,ColRNAI,Plasmid,1
573.66522,sul1,573.66522_6,3620,4459,IncFIB(K),Plasmid,1
72407.241,eptB,72407.241_3,2095,3768,IncI2,Plasmid,1
72407.241,KPC-3,72407.241_2,1924,2805,ColRNAI,Plasmid,1
72407.241,TEM-1,72407.241_1,15,875,IncN,Plasmid,1
72407.241,SHV-12,72407.241_1,74,934,IncN,Plasmid,1
72407.241,aadA,72407.241_2,1116,1892,ColRNAI,Plasmid,1
72407.241,AAC(6')-Ib10,72407.241_3,1974,2579,IncFIB(K),Plasmid,1
72407.2795,aadA2,72407.2795_5,3368,4147,IncFIB(K),Plasmid,0
72407.2786,oqxB,72407.2786_33,34057,37209,IncHI1B,Plasmid,0
72407.2786,oqxA,72407.2786_34,37233,38408,IncHI1B,Plasmid,0
573.66538,sul2,573.66538_2,431,1246,IncFIA(HI1),Plasmid,0
573.66538,TEM-1,573.66538_6,3667,4527,IncFIB(K),Plasmid,0
573.66538,tet(D),573.66538_2,701,1885,IncFIA(HI1),Plasmid,0
573.66538,AAC(6')-Ib10,573.66538_1,1,588,IncFIA(HI1),Plasmid,0
573.66538,arr-3,573.66538_2,685,1137,IncFIA(HI1),Plasmid,0
573.65901,dfrA27,573.65901_1,70,543,IncFIA(HI1),Plasmid,1
573.65901,arr-3,573.65901_2,676,1128,IncFIA(HI1),Plasmid,1
72407.2335,adeF,72407.2335_2,1161,4271,IncFIB(K),Plasmid,1
72407.2335,QnrS1,72407.2335_2,766,1422,IncFII,Plasmid,1
72407.2335,tet(A),72407.2335_3,2946,4145,IncFIB(K),Plasmid,1
72407.2335,arr-3,72407.2335_2,585,1037,IncFII,Plasmid,1
72407.2335,CTX-M-27,72407.2335_2,573,1448,IncFII,Plasmid,1
