Genome_ID,Best_Hit_ARO,Contig,Start,Stop
72407.2387,AAC(6')-Ib10,72407.2387_1,1,588
72407.2387,arr-3,72407.2387_2,685,1137
72407.2387,dfrA27,72407.2387_3,1270,1743
72407.2387,qacEdelta1,72407.2387_1,39,386
72407.2387,sul1,72407.2387_2,380,1219
72407.2387,aadA16,72407.2387_1,79,912
72407.2387,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2387_369,362125,362559
72407.2387,baeR,72407.2387_220,257109,257831
72407.2836,marA,72407.2836_475,466935,467309
72407.2836,Klebsiella pneumoniae OmpK37,72407.2836_293,297436,298590
72407.2836,Klebsiella pneumoniae KpnE,72407.2836_415,437580,437942
72407.2836,Klebsiella pneumoniae KpnF,72407.2836_416,437929,438258
72407.2836,rsmA,72407.2836_312,328834,329019
72407.2836,Klebsiella pneumoniae KpnH,72407.2836_320,336879,338417
72407.2836,Klebsiella pneumoniae KpnG,72407.2836_321,338433,339605
72407.2836,emrR,72407.2836_322,339731,340261
72407.2836,oqxB,72407.2836_367,384531,387683
72407.2836,oqxA,72407.2836_368,387707,388882
72407.2836,acrD,72407.2836_156,160503,163616
72407.2836,MdtQ,72407.2836_375,411868,413307
72407.2836,Shigella flexneri acrA,72407.2836_142,162478,163671
72407.2836,acrB,72407.2836_143,163694,166840
72407.2836,vanG,72407.2836_272,293455,294552
72407.2836,FosA6,72407.2836_12,14047,14466
72407.2836,LptD,72407.2836_149,154982,157330
72407.2836,leuO,72407.2836_179,195861,196811
72407.2836,CRP,72407.2836_20,15152,15784
72407.2836,ArnT,72407.2836_120,126021,127676
72407.2836,PmrF,72407.2836_123,130557,131540
72407.2836,eptB,72407.2836_179,206200,207873
72407.2836,OmpA,72407.2836_145,129434,130504
72407.2836,msbA,72407.2836_187,179875,181623
72407.2836,Escherichia coli mdfA,72407.2836_55,61170,62402
72407.2836,mdtC,72407.2836_44,49597,52674
72407.2836,mdtB,72407.2836_45,52675,55797
72407.2836,adeF,72407.2836_137,138303,141413
72407.2836,AAC(3)-IId,72407.2836_4,2631,3491
72407.2836,dfrA14,72407.2836_2,446,904
72407.2836,SHV-2,72407.2836_3,1145,2005
72407.2836,LAP-2,72407.2836_2,1437,2294
72407.2836,QnrS1,72407.2836_2,749,1405
72407.2836,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2836_474,466480,466914
72407.2836,baeR,72407.2836_41,45986,46708
573.66242,MdtQ,573.66242_18,21481,22920
573.66242,mdtC,573.66242_65,75107,78184
573.66242,mdtB,573.66242_66,78185,81307
573.66242,marA,573.66242_1080,1136174,1136548
573.66242,SHV-11,573.66242_1100,1156651,1157511
573.66242,Klebsiella pneumoniae KpnF,573.66242_1141,1197529,1197858
573.66242,Klebsiella pneumoniae KpnE,573.66242_1142,1197845,1198207
573.66242,rsmA,573.66242_405,413343,413528
573.66242,Klebsiella pneumoniae KpnH,573.66242_413,421388,422926
573.66242,Klebsiella pneumoniae KpnG,573.66242_414,422942,424114
573.66242,emrR,573.66242_415,424240,424770
573.66242,oqxB,573.66242_461,469040,472192
573.66242,oqxA,573.66242_462,472216,473391
573.66242,vanG,573.66242_109,112347,113444
573.66242,acrB,573.66242_231,233968,237114
573.66242,Shigella flexneri acrA,573.66242_232,237137,238330
573.66242,Escherichia coli mdfA,573.66242_295,323617,324849
573.66242,msbA,573.66242_68,76995,78743
573.66242,OmpA,573.66242_108,128115,129185
573.66242,FosA6,573.66242_13,13910,14329
573.66242,LptD,573.66242_166,171773,174121
573.66242,leuO,573.66242_196,212652,213602
573.66242,acrD,573.66242_201,225261,228374
573.66242,PmrF,573.66242_56,72597,73580
573.66242,ArnT,573.66242_59,76461,78116
573.66242,CRP,573.66242_160,187862,188494
573.66242,eptB,573.66242_154,164022,165695
573.66242,Klebsiella pneumoniae OmpK37,573.66242_64,72742,73896
573.66242,QnrB4,573.66242_9,6540,7187
573.66242,KPC-2,573.66242_4,4564,5445
573.66242,QnrB6,573.66242_2,157,837
573.66242,qacEdelta1,573.66242_1,39,386
573.66242,sul1,573.66242_2,380,1219
573.66242,dfrA12,573.66242_1,416,922
573.66242,aadA16,573.66242_1,1,834
573.66242,aadA2,573.66242_1,2,784
573.66242,catB3,573.66242_1,47,679
573.66242,AAC(6')-Ib10,573.66242_1,1,588
573.66242,arr-3,573.66242_1,3,491
573.66242,dfrA27,573.66242_1,70,543
573.66242,baeR,573.66242_62,71496,72218
573.66242,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66242_1079,1135719,1136153
72407.2214,acrD,72407.2214_107,120850,123963
72407.2214,MdtQ,72407.2214_325,372377,373816
72407.2214,mdtC,72407.2214_372,426155,429232
72407.2214,mdtB,72407.2214_373,429233,432355
72407.2214,SHV-1,72407.2214_30,27949,28809
72407.2214,marA,72407.2214_50,48911,49285
72407.2214,FosA6,72407.2214_25,24252,24671
72407.2214,LptD,72407.2214_160,163193,165541
72407.2214,leuO,72407.2214_190,204072,205022
72407.2214,emrR,72407.2214_1,1,540
72407.2214,Klebsiella pneumoniae KpnG,72407.2214_2,666,1838
72407.2214,Klebsiella pneumoniae KpnH,72407.2214_3,1854,3392
72407.2214,rsmA,72407.2214_11,11251,11436
72407.2214,ArnT,72407.2214_49,52161,53816
72407.2214,PmrF,72407.2214_52,56697,57680
72407.2214,eptB,72407.2214_108,132347,134020
72407.2214,Shigella flexneri acrA,72407.2214_84,93377,94570
72407.2214,acrB,72407.2214_85,94593,97739
72407.2214,vanG,72407.2214_206,218244,219341
72407.2214,Klebsiella pneumoniae OmpK37,72407.2214_35,33565,34689
72407.2214,Klebsiella pneumoniae KpnE,72407.2214_148,163615,163977
72407.2214,Klebsiella pneumoniae KpnF,72407.2214_149,163964,164293
72407.2214,msbA,72407.2214_15,17742,19490
72407.2214,OmpA,72407.2214_55,68863,69933
72407.2214,oqxB,72407.2214_44,40106,43258
72407.2214,oqxA,72407.2214_45,43282,44457
72407.2214,CRP,72407.2214_52,57981,58613
72407.2214,Escherichia coli mdfA,72407.2214_11,11177,12409
72407.2214,sul2,72407.2214_2,423,1238
72407.2214,APH(3'')-Ib,72407.2214_3,1299,2102
72407.2214,APH(6)-Id,72407.2214_4,2102,2938
72407.2214,TEM-1,72407.2214_6,3659,4519
72407.2214,QnrB1,72407.2214_2,821,1465
72407.2214,dfrA14,72407.2214_3,1651,2124
72407.2214,CTX-M-15,72407.2214_2,393,1268
72407.2214,baeR,72407.2214_369,422544,423266
72407.2214,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2214_51,49306,49740
72407.2274,SHV-27,72407.2274_2,616,1476
72407.2274,marA,72407.2274_22,21579,21953
72407.2274,Escherichia coli mdfA,72407.2274_240,262182,263414
72407.2274,leuO,72407.2274_135,152152,153102
72407.2274,LptD,72407.2274_165,191639,193987
72407.2274,FosA6,72407.2274_302,334368,334787
72407.2274,Klebsiella pneumoniae OmpK37,72407.2274_64,70532,71686
72407.2274,adeF,72407.2274_2,1161,4271
72407.2274,acrD,72407.2274_111,122565,125678
72407.2274,vanG,72407.2274_105,110001,111098
72407.2274,oqxA,72407.2274_40,37389,38564
72407.2274,oqxB,72407.2274_41,38588,41740
72407.2274,emrR,72407.2274_84,81797,82327
72407.2274,Klebsiella pneumoniae KpnG,72407.2274_85,82453,83625
72407.2274,Klebsiella pneumoniae KpnH,72407.2274_86,83641,85173
72407.2274,rsmA,72407.2274_94,93032,93217
72407.2274,eptB,72407.2274_37,53349,55022
72407.2274,acrB,72407.2274_10,5728,8874
72407.2274,Shigella flexneri acrA,72407.2274_11,8897,10090
72407.2274,Klebsiella pneumoniae KpnE,72407.2274_61,66374,66736
72407.2274,Klebsiella pneumoniae KpnF,72407.2274_62,66723,67052
72407.2274,CrcB,72407.2274_16,15461,15874
72407.2274,CRP,72407.2274_45,50577,51209
72407.2274,mdtC,72407.2274_28,31421,34498
72407.2274,mdtB,72407.2274_29,34499,37621
72407.2274,MdtQ,72407.2274_21,20768,22207
72407.2274,OmpA,72407.2274_9,10443,11513
72407.2274,msbA,72407.2274_16,18369,20117
72407.2274,ArnT,72407.2274_8,5007,6662
72407.2274,PmrF,72407.2274_11,9543,10526
72407.2274,tet(A),72407.2274_28,18409,19608
72407.2274,dfrA1,72407.2274_31,20841,21314
72407.2274,qacEdelta1,72407.2274_32,22018,22365
72407.2274,sul1,72407.2274_33,22359,23198
72407.2274,LAP-2,72407.2274_2,1438,2295
72407.2274,QnrS1,72407.2274_5,3892,4548
72407.2274,AAC(3)-IId,72407.2274_4,2631,3491
72407.2274,sul2,72407.2274_2,423,1238
72407.2274,APH(3'')-Ib,72407.2274_3,1299,2102
72407.2274,APH(6)-Id,72407.2274_4,2102,2938
72407.2274,CTX-M-14,72407.2274_1,6,881
72407.2274,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2274_23,21974,22408
72407.2274,baeR,72407.2274_25,27810,28532
72407.2778,SHV-187,72407.2778_31,27978,28844
72407.2778,marA,72407.2778_51,48940,49314
72407.2778,Escherichia coli mdfA,72407.2778_369,410748,411980
72407.2778,acrD,72407.2778_111,122637,125750
72407.2778,MdtQ,72407.2778_330,372705,374144
72407.2778,mdtC,72407.2778_377,426330,429407
72407.2778,mdtB,72407.2778_378,429408,432530
72407.2778,Klebsiella pneumoniae OmpK37,72407.2778_302,305274,306398
72407.2778,Klebsiella pneumoniae KpnE,72407.2778_414,433292,433654
72407.2778,Klebsiella pneumoniae KpnF,72407.2778_415,433641,433970
72407.2778,CRP,72407.2778_20,16189,16821
72407.2778,ArnT,72407.2778_119,126819,128474
72407.2778,PmrF,72407.2778_122,131355,132338
72407.2778,eptB,72407.2778_178,206996,208669
72407.2778,Shigella flexneri acrA,72407.2778_62,69116,70309
72407.2778,acrB,72407.2778_63,70332,73478
72407.2778,vanG,72407.2778_184,193988,195085
72407.2778,leuO,72407.2778_41,47373,48323
72407.2778,LptD,72407.2778_71,86842,89190
72407.2778,FosA6,72407.2778_224,248266,248685
72407.2778,oqxA,72407.2778_34,30724,31899
72407.2778,oqxB,72407.2778_35,31923,35075
72407.2778,emrR,72407.2778_81,79346,79876
72407.2778,Klebsiella pneumoniae KpnG,72407.2778_82,80002,81174
72407.2778,Klebsiella pneumoniae KpnH,72407.2778_83,81190,82728
72407.2778,rsmA,72407.2778_91,90588,90773
72407.2778,OmpA,72407.2778_8,7893,8963
72407.2778,msbA,72407.2778_48,58335,60083
72407.2778,sul2,72407.2778_2,423,1238
72407.2778,APH(3'')-Ib,72407.2778_3,1299,2102
72407.2778,APH(6)-Id,72407.2778_4,2102,2938
72407.2778,TEM-1,72407.2778_6,3659,4519
72407.2778,CTX-M-15,72407.2778_11,7341,8216
72407.2778,dfrA14,72407.2778_8,5744,6226
72407.2778,QnrB1,72407.2778_5,6037,6681
72407.2778,tet(A),72407.2778_3,1449,2723
72407.2778,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2778_52,49335,49769
72407.2778,baeR,72407.2778_374,422719,423441
573.66496,acrD,573.66496_108,120931,124044
573.66496,Shigella flexneri acrA,573.66496_3,811,2004
573.66496,acrB,573.66496_4,2027,5173
573.66496,vanG,573.66496_126,125696,126793
573.66496,OmpA,573.66496_25,30921,31991
573.66496,PmrF,573.66496_57,72196,73179
573.66496,ArnT,573.66496_60,76060,77715
573.66496,CRP,573.66496_161,187462,188094
573.66496,Escherichia coli mdfA,573.66496_91,101789,103021
573.66496,msbA,573.66496_161,182331,184079
573.66496,Klebsiella pneumoniae OmpK37,573.66496_53,55077,56231
573.66496,Klebsiella pneumoniae KpnE,573.66496_164,183437,183799
573.66496,Klebsiella pneumoniae KpnF,573.66496_165,183786,184115
573.66496,eptB,573.66496_154,164022,165695
573.66496,leuO,573.66496_48,56556,57506
573.66496,LptD,573.66496_78,96037,98385
573.66496,SHV-11,573.66496_16,14588,15448
573.66496,marA,573.66496_36,35551,35925
573.66496,MdtQ,573.66496_18,21478,22917
573.66496,mdtC,573.66496_59,68500,71577
573.66496,mdtB,573.66496_60,71578,74700
573.66496,FosA6,573.66496_13,13910,14329
573.66496,oqxB,573.66496_44,43066,46218
573.66496,oqxA,573.66496_45,46242,47417
573.66496,emrR,573.66496_3,1206,1736
573.66496,Klebsiella pneumoniae KpnG,573.66496_4,1862,3034
573.66496,Klebsiella pneumoniae KpnH,573.66496_5,3050,4588
573.66496,rsmA,573.66496_13,12448,12633
573.66496,KPC-2,573.66496_16,15351,16232
573.66496,sul1,573.66496_43,36555,37394
573.66496,qacEdelta1,573.66496_44,37388,37735
573.66496,aadA16,573.66496_45,37852,38697
573.66496,dfrA27,573.66496_46,38878,39351
573.66496,arr-3,573.66496_47,39484,39936
573.66496,AAC(6')-Ib10,573.66496_48,40033,40632
573.66496,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66496_37,35946,36380
573.66496,baeR,573.66496_56,64889,65611
72407.2268,mdtB,72407.2268_264,302757,305879
72407.2268,mdtC,72407.2268_265,305880,308957
72407.2268,MdtQ,72407.2268_312,361146,362585
72407.2268,acrD,72407.2268_531,610837,613950
72407.2268,oqxA,72407.2268_40,39467,40642
72407.2268,oqxB,72407.2268_41,40666,43818
72407.2268,emrR,72407.2268_86,88089,88619
72407.2268,Klebsiella pneumoniae KpnG,72407.2268_87,88745,89917
72407.2268,Klebsiella pneumoniae KpnH,72407.2268_88,89933,91471
72407.2268,rsmA,72407.2268_96,99331,99516
72407.2268,Klebsiella pneumoniae OmpK37,72407.2268_73,82727,83881
72407.2268,CRP,72407.2268_20,15152,15784
72407.2268,ArnT,72407.2268_120,126021,127676
72407.2268,PmrF,72407.2268_123,130557,131540
72407.2268,eptB,72407.2268_179,206200,207873
72407.2268,marA,72407.2268_284,284129,284503
72407.2268,SHV-11,72407.2268_304,304606,305466
72407.2268,FosA6,72407.2268_12,14047,14466
72407.2268,LptD,72407.2268_149,154983,157331
72407.2268,leuO,72407.2268_179,195862,196812
72407.2268,vanG,72407.2268_8,6346,7443
72407.2268,acrB,72407.2268_136,134059,137205
72407.2268,Shigella flexneri acrA,72407.2268_137,137228,138421
72407.2268,Escherichia coli mdfA,72407.2268_87,98435,99667
72407.2268,adeF,72407.2268_137,138142,141252
72407.2268,msbA,72407.2268_15,17742,19490
72407.2268,OmpA,72407.2268_55,68862,69932
72407.2268,Klebsiella pneumoniae KpnE,72407.2268_51,56247,56609
72407.2268,Klebsiella pneumoniae KpnF,72407.2268_52,56596,56925
72407.2268,sul1,72407.2268_2,951,1790
72407.2268,qacEdelta1,72407.2268_3,1784,2131
72407.2268,dfrA1,72407.2268_4,2835,3308
72407.2268,tet(A),72407.2268_7,4541,5740
72407.2268,CTX-M-14,72407.2268_21,19715,20590
72407.2268,LAP-2,72407.2268_2,1437,2294
72407.2268,QnrS1,72407.2268_5,3891,4547
72407.2268,baeR,72407.2268_268,311846,312568
72407.2268,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2268_283,283674,284108
573.66334,mdtB,573.66334_316,357337,360459
573.66334,mdtC,573.66334_317,360460,363537
573.66334,MdtQ,573.66334_358,409003,410442
573.66334,acrD,573.66334_586,669724,672837
573.66334,CRP,573.66334_20,15257,15889
573.66334,ArnT,573.66334_117,125185,126840
573.66334,PmrF,573.66334_120,129721,130704
573.66334,eptB,573.66334_176,205379,207052
573.66334,vanG,573.66334_126,138053,139150
573.66334,acrB,573.66334_249,259692,262838
573.66334,Shigella flexneri acrA,573.66334_250,262861,264054
573.66334,FosA6,573.66334_13,15397,15816
573.66334,LptD,573.66334_155,167893,170241
573.66334,leuO,573.66334_185,208773,209723
573.66334,Escherichia coli mdfA,573.66334_4,4450,5682
573.66334,msbA,573.66334_73,85030,86778
573.66334,OmpA,573.66334_113,136152,137222
573.66334,SHV-28,573.66334_15,12245,13105
573.66334,marA,573.66334_36,33203,33577
573.66334,Klebsiella pneumoniae OmpK37,573.66334_39,40213,41337
573.66334,Klebsiella pneumoniae KpnE,573.66334_152,168550,168912
573.66334,Klebsiella pneumoniae KpnF,573.66334_153,168899,169228
573.66334,rsmA,573.66334_68,68526,68711
573.66334,Klebsiella pneumoniae KpnH,573.66334_76,76570,78108
573.66334,Klebsiella pneumoniae KpnG,573.66334_77,78124,79296
573.66334,emrR,573.66334_78,79422,79952
573.66334,oqxB,573.66334_123,124224,127376
573.66334,oqxA,573.66334_124,127400,128575
573.66334,BRP(MBL),573.66334_7,6332,6697
573.66334,NDM-1,573.66334_8,6701,7513
573.66334,dfrA14,573.66334_3,1643,2125
573.66334,tet(A),573.66334_3,1685,2884
573.66334,QnrB1,573.66334_2,821,1465
573.66334,APH(6)-Id,573.66334_2,574,1410
573.66334,APH(3'')-Ib,573.66334_3,1410,2213
573.66334,sul2,573.66334_4,2274,3089
573.66334,AAC(3)-IIe,573.66334_4,1697,2557
573.66334,FosA3,573.66334_4,1760,2176
573.66334,AAC(6')-Ib10,573.66334_1,2,646
573.66334,OXA-1,573.66334_2,777,1607
573.66334,CTX-M-55,573.66334_2,393,1268
573.66334,rmtB,573.66334_1,63,818
573.66334,TEM-239,573.66334_1,24,764
573.66334,baeR,573.66334_320,366426,367148
573.66334,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66334_37,33598,34032
72407.2779,mdtB,72407.2779_88,109726,112848
72407.2779,mdtC,72407.2779_89,112849,115926
72407.2779,MdtQ,72407.2779_136,168114,169553
72407.2779,acrD,72407.2779_355,417805,420918
72407.2779,oqxA,72407.2779_41,39467,40642
72407.2779,oqxB,72407.2779_42,40666,43818
72407.2779,emrR,72407.2779_88,88088,88618
72407.2779,Klebsiella pneumoniae KpnG,72407.2779_89,88744,89916
72407.2779,Klebsiella pneumoniae KpnH,72407.2779_90,89932,91470
72407.2779,rsmA,72407.2779_98,99330,99515
72407.2779,adeF,72407.2779_314,314634,317744
72407.2779,vanG,72407.2779_107,110415,111512
72407.2779,acrB,72407.2779_235,238128,241274
72407.2779,Shigella flexneri acrA,72407.2779_236,241297,242490
72407.2779,Klebsiella pneumoniae OmpK37,72407.2779_96,102203,103357
72407.2779,Klebsiella pneumoniae KpnE,72407.2779_218,242295,242657
72407.2779,Klebsiella pneumoniae KpnF,72407.2779_219,242644,242973
72407.2779,leuO,72407.2779_39,45283,46233
72407.2779,LptD,72407.2779_69,84764,87112
72407.2779,FosA6,72407.2779_206,227685,228104
72407.2779,sul1,72407.2779_33,35131,35733
72407.2779,eptB,72407.2779_135,141843,143516
72407.2779,PmrF,72407.2779_191,218176,219159
72407.2779,ArnT,72407.2779_194,222040,223695
72407.2779,SHV-11,72407.2779_30,27947,28807
72407.2779,marA,72407.2779_50,48910,49284
72407.2779,Escherichia coli mdfA,72407.2779_87,98436,99668
72407.2779,OmpA,72407.2779_89,87038,88108
72407.2779,CRP,72407.2779_81,93328,93960
72407.2779,msbA,72407.2779_10,10924,12672
72407.2779,tet(A),72407.2779_28,18409,19608
72407.2779,dfrA1,72407.2779_31,20841,21314
72407.2779,qacEdelta1,72407.2779_32,22018,22365
72407.2779,sul1,72407.2779_33,22359,23198
72407.2779,QnrS1,72407.2779_2,749,1405
72407.2779,LAP-2,72407.2779_5,3002,3859
72407.2779,AAC(3)-IId,72407.2779_4,2616,3476
72407.2779,sul2,72407.2779_2,424,1239
72407.2779,APH(3'')-Ib,72407.2779_3,1300,2103
72407.2779,APH(6)-Id,72407.2779_4,2103,2939
72407.2779,tet(D),72407.2779_2,701,1885
72407.2779,catII from Escherichia coli K-12,72407.2779_2,667,1308
72407.2779,CTX-M-14,72407.2779_1,6,881
72407.2779,baeR,72407.2779_92,118815,119537
72407.2779,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,72407.2779_51,49305,49739
573.66438,OmpA,573.66438_134,136034,137104
573.66438,msbA,573.66438_174,186472,188220
573.66438,Escherichia coli mdfA,573.66438_244,267586,268818
573.66438,marA,573.66438_96,92066,92440
573.66438,SHV-1,573.66438_116,112552,113412
573.66438,Klebsiella pneumoniae KpnF,573.66438_158,153450,153779
573.66438,Klebsiella pneumoniae KpnE,573.66438_159,153766,154128
573.66438,Klebsiella pneumoniae OmpK37,573.66438_281,289668,290792
573.66438,oqxA,573.66438_43,40287,41462
573.66438,oqxB,573.66438_44,41486,44638
573.66438,emrR,573.66438_87,84688,85218
573.66438,Klebsiella pneumoniae KpnG,573.66438_88,85344,86516
573.66438,Klebsiella pneumoniae KpnH,573.66438_89,86532,88070
573.66438,rsmA,573.66438_98,95931,96116
573.66438,CRP,573.66438_20,15182,15814
573.66438,ArnT,573.66438_120,125910,127565
573.66438,PmrF,573.66438_123,130446,131429
573.66438,eptB,573.66438_180,206099,207772
573.66438,mdtB,573.66438_119,122341,125463
573.66438,mdtC,573.66438_120,125464,128541
573.66438,MdtQ,573.66438_167,180846,182285
573.66438,leuO,573.66438_137,152315,153265
573.66438,LptD,573.66438_167,191796,194144
573.66438,fosA5,573.66438_323,355004,355426
573.66438,Shigella flexneri acrA,573.66438_113,88816,90009
573.66438,acrB,573.66438_114,90032,93178
573.66438,vanG,573.66438_235,213688,214785
573.66438,acrD,573.66438_108,120843,123956
573.66438,QnrS1,573.66438_3,1028,1684
573.66438,OXA-181,573.66438_10,7643,8440
573.66438,BRP(MBL),573.66438_7,6331,6696
573.66438,NDM-4,573.66438_8,6700,7512
573.66438,mphA,573.66438_1,70,975
573.66438,Mrx,573.66438_2,972,2210
573.66438,rmtB,573.66438_2,646,1401
573.66438,TEM-1,573.66438_3,1571,2431
573.66438,OXA-1,573.66438_2,580,1410
573.66438,AAC(6')-Ib10,573.66438_3,1541,2185
573.66438,CTX-M-15,573.66438_2,392,1267
573.66438,Escherichia coli AcrAB-TolC with MarR mutations conferring resistance to ciprofloxacin and tetracycline,573.66438_95,91611,92045
573.66438,baeR,573.66438_123,131430,132152
72407.2317,adeF,72407.2317_2,831,3941
72407.2317,Escherichia coli mdfA,72407.2317_362,405317,406549
72407.2317,eptB,72407.2317_140,146542,148215
72407.2317,PmrF,72407.2317_196,222708,223691
72407.2317,ArnT,72407.2317_199,226572,228227
72407.2317,CRP,72407.2317_297,337183,337815
72407.2317,MdtQ,72407.2317_246,243294,244733
